FZ,RL
416.53,198.9
420.33,199.0
426.73,198.9
433.79,199.0
442.32,198.9
445.67,198.9
446.86,198.9
442.54,198.9
432.9,198.9
424.2,198.9
420.09,198.9
417.48,198.9
418.8,198.9
423.2,198.9
430.12,198.9
437.35,198.9
442.7,198.9
447.6,198.9
443.75,198.9
440.07,198.9
430.38,198.9
425.15,198.9
419.95,198.9
421.5,198.9
425.38,198.9
431.87,198.9
438.95,198.79999999999998
446.73,198.9
448.49,198.79999999999998
448.37,198.9
440.93,198.79999999999998
436.37,198.79999999999998
424.36,198.79999999999998
420.37,198.79999999999998
422.18,198.79999999999998
429.99,198.79999999999998
435.66,198.79999999999998
441.44,198.79999999999998
448.48,198.79999999999998
451.2,198.79999999999998
449.73,198.79999999999998
446.32,198.9
439.02,198.79999999999998
431.72,198.79999999999998
428.49,198.79999999999998
425.3,198.79999999999998
424.94,198.79999999999998
428.57,198.70000000000002
435.33,198.70000000000002
442.77,198.79999999999998
451.79,198.79999999999998
452.59,198.9
453.83,198.79999999999998
447.49,198.79999999999998
436.8,198.79999999999998
431.09,198.79999999999998
425.34,198.79999999999998
425.82,198.79999999999998
426.8,198.70000000000002
434.03,198.79999999999998
440.84,198.79999999999998
451.02,198.79999999999998
453.83,198.79999999999998
454.53,198.79999999999998
449.55,198.79999999999998
441.5,198.79999999999998
434.76,198.79999999999998
427.26,198.79999999999998
425.08,198.79999999999998
426.83,198.79999999999998
429.48,198.79999999999998
435.95,198.79999999999998
442.21,198.79999999999998
449.21,198.79999999999998
451.57,198.79999999999998
451.01,198.9
446.0,198.79999999999998
439.19,198.79999999999998
430.44,198.79999999999998
429.13,198.79999999999998
425.43,198.79999999999998
428.25,198.79999999999998
431.57,198.79999999999998
437.6,198.79999999999998
447.16,198.9
451.55,198.79999999999998
454.49,198.9
449.79,198.9
444.55,198.9
437.39,198.79999999999998
431.83,198.9
427.18,198.79999999999998
426.66,198.79999999999998
427.43,198.79999999999998
435.57,198.79999999999998
441.04,198.9
451.22,198.79999999999998
456.64,198.79999999999998
454.83,198.79999999999998
448.85,198.9
440.52,198.79999999999998
434.12,198.79999999999998
427.65,198.9
423.68,198.9
427.82,198.9
430.44,198.79999999999998
439.28,198.79999999999998
446.09,198.9
452.61,198.79999999999998
457.96,198.9
452.67,198.79999999999998
446.59,198.9
436.68,198.9
428.88,198.9
425.33,198.79999999999998
427.6,198.9
431.45,198.9
434.64,198.9
442.4,198.9
451.2,198.9
456.93,198.79999999999998
452.93,198.79999999999998
450.3,198.9
439.54,198.79999999999998
434.99,198.9
429.32,198.79999999999998
427.49,198.9
429.78,198.9
434.77,198.79999999999998
438.76,198.9
445.93,198.9
452.84,198.9
456.72,198.9
451.9,198.9
445.85,198.79999999999998
438.42,198.9
430.96,198.9
426.38,198.9
428.43,198.79999999999998
429.99,198.79999999999998
436.97,198.9
444.98,198.9
451.17,198.79999999999998
456.85,198.9
456.78,198.79999999999998
451.3,198.79999999999998
445.88,198.79999999999998
434.63,198.79999999999998
432.21,198.9
429.89,198.9
430.52,198.9
434.09,198.9
441.1,198.9
448.03,198.9
453.6,198.9
453.28,198.79999999999998
453.77,198.9
447.3,198.9
440.12,198.9
436.59,198.9
427.56,198.9
427.26,198.9
432.4,198.9
436.8,198.9
444.82,198.9
453.19,198.9
457.92,198.9
457.38,198.9
452.15,198.9
444.92,198.9
436.07,198.9
430.12,198.9
430.06,198.9
429.68,198.9
435.38,198.9
439.09,198.9
448.93,198.9
454.4,198.9
457.94,198.9
457.91,198.9
447.91,198.9
439.86,198.9
432.73,198.9
427.76,198.9
426.42,198.9
432.83,198.9
436.39,199.0
444.79,199.0
454.67,198.9
457.99,199.0
458.46,199.0
453.36,198.9
443.13,198.9
436.09,199.0
431.32,199.0
427.35,199.0
429.37,199.0
431.92,198.9
438.68,198.9
447.42,198.9
455.33,199.0
455.18,198.9
453.22,199.0
444.91,199.0
440.08,199.0
431.0,199.0
426.23,199.0
426.93,199.0
428.52,198.9
435.72,199.0
443.4,199.0
452.91,199.0
456.99,199.0
455.31,198.9
451.78,199.0
441.98,199.1
432.27,199.0
428.67,199.0
427.85,199.1
427.84,199.0
430.72,199.0
441.5,199.0
447.57,199.0
453.86,199.0
454.09,199.0
453.98,199.0
447.64,199.0
439.01,199.1
430.45,199.0
427.18,199.0
426.67,199.0
430.04,199.0
436.91,199.0
444.68,199.0
454.56,199.0
457.37,199.0
456.3,199.1
450.0,199.0
437.44,199.0
430.59,199.0
425.45,199.1
423.67,199.0
426.75,199.1
432.35,199.1
439.29,199.0
450.92,199.1
456.44,199.0
457.14,199.1
451.52,199.1
440.75,199.0
434.68,199.0
427.27,199.1
425.99,199.0
425.35,199.0
432.16,199.0
439.0,199.0
446.65,199.1
455.27,199.0
456.83,199.1
454.79,199.0
448.42,199.1
440.63,199.1
430.94,199.1
426.56,199.1
424.17,199.1
428.4,199.1
434.69,199.1
443.61,199.1
451.42,199.1
457.34,199.1
458.62,199.1
454.14,199.0
444.51,199.1
435.26,199.1
429.41,199.1
426.03,199.1
427.8,199.1
434.78,199.0
440.57,199.1
447.85,199.1
456.15,199.1
458.32,199.1
454.1,199.1
448.79,199.1
438.25,199.1
432.12,199.1
426.79,199.1
426.26,199.20000000000002
428.98,199.1
436.91,199.1
445.5,199.1
456.39,199.20000000000002
461.25,199.1
459.55,199.1
454.02,199.1
442.12,199.20000000000002
432.47,199.20000000000002
427.18,199.1
424.65,199.1
426.62,199.1
433.05,199.20000000000002
442.43,199.1
452.4,199.1
459.04,199.1
460.72,199.1
455.38,199.20000000000002
447.45,199.20000000000002
433.85,199.20000000000002
427.9,199.1
424.32,199.1
427.05,199.1
431.94,199.20000000000002
438.91,199.1
448.23,199.20000000000002
458.55,199.20000000000002
459.21,199.1
459.38,199.20000000000002
449.67,199.20000000000002
439.1,199.20000000000002
428.98,199.20000000000002
422.63,199.20000000000002
420.37,199.1
424.26,199.20000000000002
431.2,199.20000000000002
441.28,199.20000000000002
450.08,199.20000000000002
457.75,199.20000000000002
457.89,199.20000000000002
450.67,199.20000000000002
439.69,199.1
429.05,199.1
424.45,199.20000000000002
420.6,199.20000000000002
425.06,199.3
429.52,199.20000000000002
438.59,199.1
444.84,199.20000000000002
453.45,199.20000000000002
456.05,199.1
453.72,199.20000000000002
445.2,199.20000000000002
434.93,199.20000000000002
426.75,199.20000000000002
421.08,199.3
425.07,199.20000000000002
428.98,199.20000000000002
435.83,199.1
448.05,199.20000000000002
456.09,199.20000000000002
459.84,199.20000000000002
455.67,199.20000000000002
449.38,199.20000000000002
439.82,199.20000000000002
428.52,199.20000000000002
